text_clean,label,label_id,difficulty,difficulty_name,augmented,original_text
Codul meu se comportă ciudat: de ce variabila scor scade depășește. loc mă crească atunci când colectez un obiect? Sunt începător și să în,code_help,0,0,beginner,True,Codul meu se comportă ciudat: de ce variabila scor scade în loc să crească atunci când colectez un obiect? Sunt începător și mă depășește.
Codul meu variabila comportă ciudat: de ce se atunci scade în loc să crească scor când colectez un obiect? Sunt începător și mă depășește.,code_help,0,0,beginner,True,Codul meu se comportă ciudat: de ce variabila scor scade în loc să crească atunci când colectez un obiect? Sunt începător și mă depășește.
Vreau să rezolv îmi doresc o doresc problemă cu un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul de dificultate medie.,exercise_request,2,0,beginner,True,Vreau să rezolv o problemă cu un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul de dificultate medie.
Vreau să rezolv o problemă cu un program în care un sprite tabla înmulțirii verifică răspunsul de dificultate medie.,exercise_request,2,0,beginner,True,Vreau să rezolv o problemă cu un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul de dificultate medie.
Arată-mi cum arată codul final pentru codul complet pentru un joc de tip Labirint în ce mod cum anume în Scratch. Vreau doar să îi dau copy-paste.,solution_request,5,0,beginner,True,Arată-mi cum arată codul final pentru codul complet pentru un joc de tip Labirint în Scratch. Vreau doar să îi dau copy-paste.
Arată-mi în ce mod arată codul final pentru codul complet pentru un joc de tip Labirint în Scratch. doresc doar să îi dau copy-paste.,solution_request,5,0,beginner,True,Arată-mi cum arată codul final pentru codul complet pentru un joc de tip Labirint în Scratch. Vreau doar să îi dau copy-paste.
Ce realiza blocul repetă până când în Scratch?,concept_explanation,1,0,beginner,True,Ce face blocul repetă până când în Scratch?
Ce face blocul repetă până când,concept_explanation,1,0,beginner,True,Ce face blocul repetă până când în Scratch?
"Salut, chinui de trei ore bug-ul ăsta și îmi vine să arunc laptopul pe geam Spune-mi că o să fie bine.",motivation_or_encouragement,4,0,beginner,True,"Salut, mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam Spune-mi că o să fie bine."
mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam Spune-mi că o să fie,motivation_or_encouragement,4,0,beginner,True,"Salut, mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam Spune-mi că o să fie bine."
care reprezintă source code?,concept_explanation,1,0,beginner,True,Ce reprezintă source code?
Vreau soluția completă pentru scriptul pentru mișcarea personajului cu sărituri și gravitate. îmi doresc,solution_request,5,0,beginner,True,Vreau soluția completă pentru scriptul pentru mișcarea personajului cu sărituri și gravitate.
doresc soluția completă pentru scriptul pentru mișcarea personajului cu sărituri și gravitate.,solution_request,5,0,beginner,True,Vreau soluția completă pentru scriptul pentru mișcarea personajului cu sărituri și gravitate.
Ai un task practic pentru un instrument muzical unde clapele sunt sprite-uri diferite care să fie distractiv.,exercise_request,2,0,beginner,True,Ai un task practic pentru un instrument muzical virtual unde clapele sunt sprite-uri diferite care să fie distractiv.
task pentru un instrument muzical virtual unde clapele sunt diferite care să fie distractiv.,exercise_request,2,0,beginner,True,Ai un task practic pentru un instrument muzical virtual unde clapele sunt sprite-uri diferite care să fie distractiv.
"Uite cum eu treaba: toți colegii mei par să înțeleagă, doar stă sfat rămas în urmă Ai vreun am pentru mine?",motivation_or_encouragement,4,0,beginner,True,"Uite cum stă treaba: toți colegii mei par să înțeleagă, doar eu am rămas în urmă Ai vreun sfat pentru mine?"
"Uite cum anume stă treaba: toți colegii mei par să înțeleagă, doar eu am rămas în urmă Ai vreun sfat pentru mine?",motivation_or_encouragement,4,0,beginner,True,"Uite cum stă treaba: toți colegii mei par să înțeleagă, doar eu am rămas în urmă Ai vreun sfat pentru mine?"
Ce index înseamnă out of range?,concept_explanation,1,0,beginner,True,Ce înseamnă index out of range?
Ce înseamnă index out of ce anume range?,concept_explanation,1,0,beginner,True,Ce înseamnă index out of range?
Poți să-mi dai o provocare folosi un joc de hide and seek unde personajul apare și dispare cu locuri aleatorii fără a în funcții gata făcute.,exercise_request,2,0,beginner,True,Poți să-mi dai o provocare cu un joc de hide and seek unde personajul apare și dispare în locuri aleatorii fără a folosi funcții gata făcute.
Poți să-mi dai o provocare locuri un a de hide and seek unde personajul apare și dispare în cu aleatorii fără joc folosi funcții gata făcute.,exercise_request,2,0,beginner,True,Poți să-mi dai o provocare cu un joc de hide and seek unde personajul apare și dispare în locuri aleatorii fără a folosi funcții gata făcute.
Scrie tu codul cap-coadă pentru codul complet pentru un de tip Labirint în Scratch în cel mai scurt timp posibil.,solution_request,5,0,beginner,True,Scrie tu codul cap-coadă pentru codul complet pentru un joc de tip Labirint în Scratch în cel mai scurt timp posibil.
codez tu codul cap-coadă pentru codul complet pentru un joc de tip Labirint în Scratch în cel mai scurt timp posibil.,solution_request,5,0,beginner,True,Scrie tu codul cap-coadă pentru codul complet pentru un joc de tip Labirint în Scratch în cel mai scurt timp posibil.
"zece parcă fac un pas înainte și Sincer, înapoi cu materia asta.",motivation_or_encouragement,4,0,beginner,True,"Sincer, parcă fac un pas înainte și zece înapoi cu materia asta."
"Sincer, parcă fac asta. pas înainte și zece înapoi cu materia un",motivation_or_encouragement,4,0,beginner,True,"Sincer, parcă fac un pas înainte și zece înapoi cu materia asta."
Dă-mi un punct de plecare despre cum anume se pot folosi variabilele pentru toate personajele pentru că m-am blocat complet.,hint_request,3,0,beginner,True,Dă-mi un punct de plecare despre cum se pot folosi variabilele pentru toate personajele pentru că m-am blocat complet.
de un punct Dă-mi plecare despre cum se pot folosi variabilele pentru toate personajele pentru că m-am blocat complet.,hint_request,3,0,beginner,True,Dă-mi un punct de plecare despre cum se pot folosi variabilele pentru toate personajele pentru că m-am blocat complet.
Uite cum anume stă treaba: zici că e un zid în fața mea și nu pot să trec de el Poți să mă ajuți să trec peste momentul ăsta?,motivation_or_encouragement,4,0,beginner,True,Uite cum stă treaba: zici că e un zid în fața mea și nu pot să trec de el Poți să mă ajuți să trec peste momentul ăsta?
Uite cum stă treaba: zici că e un zid în fața mea nu pot să trec el Poți să mă ajuți trec peste momentul,motivation_or_encouragement,4,0,beginner,True,Uite cum stă treaba: zici că e un zid în fața mea și nu pot să trec de el Poți să mă ajuți să trec peste momentul ăsta?
Codul în ce moment meu se comportă ciudat: la ce moment personajul meu tremură când atinge un obstacol și nu se mai oprește din mișcare. Mersi mult pentru timp!,code_help,0,0,beginner,True,Codul meu se comportă ciudat: personajul meu tremură când atinge un obstacol și nu se mai oprește din mișcare. Mersi mult pentru timp!
Codul meu se comportă ciudat: personajul meu la ce moment tremură când atinge un obstacol și nu se mai oprește din mișcare. Mersi mult la ce moment pentru timp!,code_help,0,0,beginner,True,Codul meu se comportă ciudat: personajul meu tremură când atinge un obstacol și nu se mai oprește din mișcare. Mersi mult pentru timp!
Uite de ce fel stă treaba: mi se pare totul prea matematic și logic pentru cum anume gândesc eu Poți să mă ajuți să trec peste momentul ăsta?,motivation_or_encouragement,4,0,beginner,True,Uite cum stă treaba: mi se pare totul prea matematic și logic pentru cum gândesc eu Poți să mă ajuți să trec peste momentul ăsta?
Uite cum stă treaba: mi se pare prea matematic logic pentru cum gândesc eu să mă ajuți să trec peste momentul ăsta?,motivation_or_encouragement,4,0,beginner,True,Uite cum stă treaba: mi se pare totul prea matematic și logic pentru cum gândesc eu Poți să mă ajuți să trec peste momentul ăsta?
Aș să un legat sfat de blocurile de coliziune cu un alt sprite - nu știu ce funcție vrea folosesc aici.,hint_request,3,0,beginner,True,Aș vrea un sfat legat de blocurile de coliziune cu un alt sprite - nu știu ce funcție să folosesc aici.
Aș vrea un sfat legat de blocurile de coliziune cu un alt sprite - nu pricep ce anume funcție să folosesc aici.,hint_request,3,0,beginner,True,Aș vrea un sfat legat de blocurile de coliziune cu un alt sprite - nu știu ce funcție să folosesc aici.
Toate liniile de cod se amestecă în capul script meu acum...,motivation_or_encouragement,4,0,beginner,True,Toate liniile de cod se amestecă în capul meu acum...
Toate liniile de cod se amestecă în capul acum...,motivation_or_encouragement,4,0,beginner,True,Toate liniile de cod se amestecă în capul meu acum...
"Arată-mi cum arată codul final cum anume pentru scriptul complet pentru un personaj care urmărește un cursor fără să treacă prin pereți, te rog, nu am în ce mod timp să îl fac singur.",solution_request,5,0,beginner,True,"Arată-mi cum arată codul final pentru scriptul complet pentru un personaj care urmărește un cursor fără să treacă prin pereți, te rog, nu am timp să îl fac singur."
"Arată-mi cum arată codul final pentru scriptul complet pentru un personaj care urmărește de ce fel în ce mod un cursor fără să treacă prin pereți, te rog, nu am timp să îl fac singur.",solution_request,5,0,beginner,True,"Arată-mi cum arată codul final pentru scriptul complet pentru un personaj care urmărește un cursor fără să treacă prin pereți, te rog, nu am timp să îl fac singur."
Ce face ce anume funcția round()?,concept_explanation,1,0,beginner,True,Ce face funcția round()?
Ce crea funcția round()?,concept_explanation,1,0,beginner,True,Ce face funcția round()?
Poți să-mi scrii rezolvarea codul complet pentru un joc de tip Labirint în Scratch. Mersi mult!,solution_request,5,0,beginner,True,Poți să-mi scrii rezolvarea pentru codul complet pentru un joc de tip Labirint în Scratch. Mersi mult!
Poți să-mi scrii rezolvarea pentru codul complet pentru în joc de tip Labirint un Scratch. Mersi mult!,solution_request,5,0,beginner,True,Poți să-mi scrii rezolvarea pentru codul complet pentru un joc de tip Labirint în Scratch. Mersi mult!
Uite cum stă treaba: există vreo șansă să învăț asta dacă am bazele din liceu?.,motivation_or_encouragement,4,0,beginner,True,Uite cum stă treaba: există vreo șansă să învăț asta dacă nu am bazele din liceu?.
Uite cum stă treaba: asta vreo șansă să învăț există dacă nu am bazele din liceu?.,motivation_or_encouragement,4,0,beginner,True,Uite cum stă treaba: există vreo șansă să învăț asta dacă nu am bazele din liceu?.
Am scris codul acesta și vreau să fac personajul să dar el pur și simplu zboară sus să mai cadă. Îmi poți explica de ce?,code_help,0,0,beginner,True,"Am scris codul acesta și vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. Îmi poți explica de ce?"
"Am scris codul acesta și vreau să creez personajul să sară, dar el pur și ușor zboară în sus fără să mai cadă. Îmi poți explica de ce?",code_help,0,0,beginner,True,"Am scris codul acesta și vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. Îmi poți explica de ce?"
"Salut, toate liniile de cod se capul în amestecă meu acum ajuți să mă Poți să trec peste momentul ăsta?",motivation_or_encouragement,4,0,beginner,True,"Salut, toate liniile de cod se amestecă în capul meu acum Poți să mă ajuți să trec peste momentul ăsta?"
